enable_order_book,active,closed,archived,accepting_orders,accepting_order_timestamp,minimum_order_size,minimum_tick_size,condition_id,question_id,question,description,market_slug,end_date_iso,game_start_time,seconds_delay,fpmm,maker_base_fee,taker_base_fee,notifications_enabled,neg_risk,neg_risk_market_id,neg_risk_request_id,icon,image,rewards,is_50_50_outcome,tokens,tags
False,False,False,True,True,2024-07-02T19:20:29Z,5,0.001,0x7973ed50535bc286c43a31c99ae63d479075c2638e75c374b9200929ff008ebd,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a40f,Will another House Member be the 2024 Democratic VP nom?,"This market will resolve to “Yes” if any current member of the U.S. House of Representatives other than than Lauren Underwood, or Alexandria Ocasio-Cortez  is the 2024 nominee of the Democratic Party for U.S. vice president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democrat sources, including https://democrats.org/

Any replacement of the nominee before election day will not change the resolution of the market.",ARCH-will-another-representative-be-the-2024-democratic-vp-nom,2024-09-09T00:00:00Z,,0,,0,0,True,True,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a400,0x44395027792ec92b69d29cc8dfa3c453e47efe964f1805e50f7f1e1471722400,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-another-congressman-be-the-2024-democratic-vp-nom-VqjYS0A7dQka.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-another-congressman-be-the-2024-democratic-vp-nom-VqjYS0A7dQka.png,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 50}], 'min_size': 30, 'max_spread': 3.5}",False,"[{'token_id': '30591327727380311299986794388627634098950159686233278524152068327655382213548', 'outcome': 'Yes', 'price': 0.035, 'winner': False}, {'token_id': '113005869659221448299354271011203103875219164160023079003120805864779972952798', 'outcome': 'No', 'price': 0.965, 'winner': False}]","['USA Election', 'u.s. presidential election 2024', 'u.s. election', 'elections 2024', 'Elections', 'election', 'vice president', 'Politics', 'american politics', 'u.s. politics']"
False,False,False,True,True,2024-07-03T04:35:42Z,5,0.001,0x828a11820920ef9746e222450805daae99ecc8b56efc7add292d652b13d483bb,0x488ffd60c4b82ba02b5acddb53b5a8d578bf3c2849dd62383faf12eb1228aa74,Will Pete Buttigieg  be the 2024 Democratic VP nomination?,"This market will resolve to “Yes” if Pete Buttigieg is the 2024 nominee of the Democratic Party for U.S. vice president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democrat sources, including https://democrats.org/.

Any replacement of the nominee before election day will not change the resolution of the market.",ARCH1-will-pete-buttigieg-be-the-2024-democratic-vp-nomination,2024-08-22T00:00:00Z,,0,,0,0,True,False,,,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-pete-buttigieg-be-the-2024-democratic-vp-nom-CruTNcFLBZ5w.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-pete-buttigieg-be-the-2024-democratic-vp-nom-CruTNcFLBZ5w.jpg,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 20}], 'min_size': 20, 'max_spread': 3.5}",False,"[{'token_id': '20802885992020128007082311734050518254159888092450547916755324825256263210857', 'outcome': 'Yes', 'price': 0.11, 'winner': False}, {'token_id': '39610667303701224485945458029302901717599234418107266255271041245045648221316', 'outcome': 'No', 'price': 0.89, 'winner': False}]","['Biden', 'USA Election', 'Politics']"
False,False,False,True,True,2024-07-03T04:41:04Z,5,0.001,0xdf38a4ef351ed6763ab3a306b5682bb4e4d683cbd3b436356aed792b5df6aa23,0xe5a3161223eed273b380b13b5fa4b034debcdbef29e5e46827d7bec6f9dc8f94,Will Elizabeth Warren be the 2024 Democratic VP nomination?,"This market will resolve to “Yes” if Elizabeth Warren is the 2024 nominee of the Democratic Party for U.S. vice president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democrat sources, including https://democrats.org/.

Any replacement of the nominee before election day will not change the resolution of the market.",ARCH1-will-elizabeth-warren-be-the-2024-democratic-vp-nomination,2024-08-22T00:00:00Z,,0,,0,0,True,False,,,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-elizabeth-warren-be-the-2024-democratic-vp-nom-tUX5aT74oRNa.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-elizabeth-warren-be-the-2024-democratic-vp-nom-tUX5aT74oRNa.jpg,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 20}], 'min_size': 20, 'max_spread': 3.5}",False,"[{'token_id': '35348117879706188092912985775854873412955403648699432267522277028039451024176', 'outcome': 'Yes', 'price': 0.0255, 'winner': False}, {'token_id': '72468867810137630920791988414938048802546824249508646864680267089348010684314', 'outcome': 'No', 'price': 0.9745, 'winner': False}]","['Biden', 'USA Election', 'Politics']"
False,False,False,True,True,2024-07-03T04:41:48Z,5,0.001,0x9b5206a6e9eadead146f55e263e7451314025c6ce568962cab79bde2ad2ff5e6,0x706c6aa90df2cc6f9aee4c085d17e13279b52f76746e2f8cc2d9d6f82f5ee01c,Will Alexandria Ocasio-Cortez be the 2024 Democratic VP nomination?,"This market will resolve to “Yes” if Alexandria Ocasio-Cortez is the 2024 nominee of the Democratic Party for U.S. vice president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democrat sources, including https://democrats.org/.

Any replacement of the nominee before election day will not change the resolution of the market.",ARCH1-will-alexandria-ocasio-cortez-be-the-2024-democratic-vp-nomination,2024-08-22T00:00:00Z,,0,,0,0,True,False,,,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-alexandria-ocasio-cortez-be-the-2024-democratic-vp-nom-H364ysgyrmAe.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-alexandria-ocasio-cortez-be-the-2024-democratic-vp-nom-H364ysgyrmAe.jpg,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 20}], 'min_size': 20, 'max_spread': 3.5}",False,"[{'token_id': '23555560027154098496949401675505162814665969175822170740771892098519717513088', 'outcome': 'Yes', 'price': 0.0305, 'winner': False}, {'token_id': '23503383697315910629458735367646665709160998778965896481078512142645954083266', 'outcome': 'No', 'price': 0.9695, 'winner': False}]","['Biden', 'USA Election', 'Politics']"
False,False,False,True,True,2024-07-03T04:37:32Z,5,0.001,0xb8b7dc5139e0c6c0852f237bd9b79a536010fbea40b6c985add9d6adea9ceec3,0x7d11c2b43120a7b6a23efd43de00e96933f91fbe56d00fdc1d65b514d8be4b07,Will Gavin Newsom be the 2024 Democratic VP nomination?,"This market will resolve to “Yes” if Gavin Newsom is the 2024 nominee of the Democratic Party for U.S. vice president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democrat sources, including https://democrats.org/.

Any replacement of the nominee before election day will not change the resolution of the market.",ARCH1-will-gavin-newsom-be-the-2024-democratic-vp-nomination,2024-08-22T00:00:00Z,,0,,0,0,True,False,,,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-gavin-newsom-be-the-2024-democratic-vp-nom-y6-MVvShDNSI.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-gavin-newsom-be-the-2024-democratic-vp-nom-y6-MVvShDNSI.jpg,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 20}], 'min_size': 20, 'max_spread': 3.5}",False,"[{'token_id': '20546566230790853680063625722747301430036727797293211816246029014182999641367', 'outcome': 'Yes', 'price': 0.13, 'winner': False}, {'token_id': '108946278529589970382397038087597212826302101998244662147119075563752568175821', 'outcome': 'No', 'price': 0.87, 'winner': False}]","['Biden', 'USA Election', 'Politics']"
True,True,False,False,True,2024-06-25T22:02:31Z,5,0.001,0xd6c43ad71804d12bf5b00dd3957d5eca76a9ae9b31f982945a701329b2889dff,0x68e90eb5c8878a9d2c32b2a409c4c2730df4af32c2b586a15adbe14ca3910001,Will Lando Norris win the 2024 F1 season?,"This market will resolve to ""Yes"" if Formula 1 (F1) racer Lando Norris finishes 1st in driver standings for the 2024 F1 season. Otherwise, this market will resolve to ""No"".

As soon as the results for the final scheduled race of the 2024 F1 season are known (the final scheduled race for the 2024 season is presently scheduled for December 6-8 in Abu Dhabi: https://www.formula1.com/en/racing/2024.html), this market will resolve.

This market may immediately resolve to ""No"" if it becomes impossible for this driver to win based on the rules of the 2024 F1 season. 

If the 2024 F1 season does not end by December 29, 2024, 11:59 PM ET, this market will resolve according to the standings available then.

The primary resolution source for this market will be official information from Formula 1 (ex: https://www.formula1.com/en/results.html/2024/drivers.html).",will-lando-norris-win-the-2024-f1-season,2024-12-29T00:00:00Z,,0,,0,0,True,True,0x68e90eb5c8878a9d2c32b2a409c4c2730df4af32c2b586a15adbe14ca3910000,0xcf6dc07f56902db0891571029f27e4af1f2fe024ff18c3d137d1ad89aae65d8d,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lando-norris-win-the-2024-f1-season-Gx4uAvyoT3PG.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-lando-norris-win-the-2024-f1-season-Gx4uAvyoT3PG.jpg,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 10}], 'min_size': 100, 'max_spread': 3.5}",False,"[{'token_id': '36056450801426753505487614686199211734954966044882148839031280014335819882523', 'outcome': 'Yes', 'price': 0.023, 'winner': False}, {'token_id': '88261944726677812461354599757639419528915298545686607833672290571030726599179', 'outcome': 'No', 'price': 0.977, 'winner': False}]","['racing', 'Sports', 'Formula 1']"
False,False,False,True,True,2024-07-02T19:15:01Z,5,0.001,0x38f9232f2e12af7189e531e70860ecb0b8c58baa8a50f754191ecf5358be67ae,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a407,Will Michele Obama be the 2024 Democratic VP nom?,"This market will resolve to “Yes” if Michele Obama is the 2024 nominee of the Democratic Party for U.S. vice president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democrat sources, including https://democrats.org/

Any replacement of the nominee before election day will not change the resolution of the market.",ARCH-will-michele-obama-be-the-2024-democratic-vp-nom,2024-09-09T00:00:00Z,,0,,0,0,True,True,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a400,0x265dff490b08c4520843b6b0b13ab881d349fbabec9462c295011ddb668750d5,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-michele-obama-be-the-2024-democratic-vp-nom-q3jlt0dWLtOj.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-michele-obama-be-the-2024-democratic-vp-nom-q3jlt0dWLtOj.jpg,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 50}], 'min_size': 30, 'max_spread': 3.5}",False,"[{'token_id': '52465949399470510915113659927714991859256983551739923664719415449652713414578', 'outcome': 'Yes', 'price': 0.0295, 'winner': False}, {'token_id': '61314329472361943606830077997494685603339984469895820056320919199373111164016', 'outcome': 'No', 'price': 0.9705, 'winner': False}]","['USA Election', 'u.s. presidential election 2024', 'u.s. election', 'elections 2024', 'Elections', 'election', 'vice president', 'Politics', 'american politics', 'u.s. politics']"
False,False,False,True,True,2024-07-02T19:16:37Z,5,0.001,0x168879df880ab479d9865e7e38a3fe7f520d112a77cd066e35f087f96715213c,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a40a,Will Elizabeth Warren be the 2024 Democratic VP nom?,"This market will resolve to “Yes” if Elizabeth Warren is the 2024 nominee of the Democratic Party for U.S. vice president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democrat sources, including https://democrats.org/

Any replacement of the nominee before election day will not change the resolution of the market.",ARCH-will-elizabeth-warren-be-the-2024-democratic-vp-nom,2024-09-09T00:00:00Z,,0,,0,0,True,True,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a400,0x65754aac2a109ac421d409c2e17176781a1afd5637010e8c2605e8631b1f1ee2,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-elizabeth-warren-be-the-2024-democratic-vp-nom-tUX5aT74oRNa.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-elizabeth-warren-be-the-2024-democratic-vp-nom-tUX5aT74oRNa.jpg,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 50}], 'min_size': 30, 'max_spread': 3.5}",False,"[{'token_id': '90174713138320885486123245832599810103342395726402877448919254100703922058388', 'outcome': 'Yes', 'price': 0.0065, 'winner': False}, {'token_id': '69157732646501141923811685712963488935054723201475621132943252143940386101223', 'outcome': 'No', 'price': 0.9935, 'winner': False}]","['USA Election', 'u.s. presidential election 2024', 'u.s. election', 'elections 2024', 'Elections', 'election', 'vice president', 'Politics', 'american politics', 'u.s. politics']"
False,False,False,True,True,2024-07-02T19:17:37Z,5,0.001,0x3c981a37c43c8fa6ca796ec51cd2bf2b76cd907525573b77f1b480e55ff50f5f,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a40c,Will J. B. Pritzker be the 2024 Democratic VP nom?,"This market will resolve to “Yes” if J. B. Pritzker is the 2024 nominee of the Democratic Party for U.S. vice president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democrat sources, including https://democrats.org/

Any replacement of the nominee before election day will not change the resolution of the market.",ARCH-will-j-b-pritzker-be-the-2024-democratic-vp-nom,2024-09-09T00:00:00Z,,0,,0,0,True,True,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a400,0x09bcb7d1876be2d96056ac87eb2273fbd80e11c9e1f28c9b32c325de499f12c3,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-j-b-pritzker-be-the-2024-democratic-vp-nom-TDZWyncMJVzq.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-j-b-pritzker-be-the-2024-democratic-vp-nom-TDZWyncMJVzq.jpg,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 50}], 'min_size': 30, 'max_spread': 3.5}",False,"[{'token_id': '801898391148342595382430354158622752435072979555860900714262782550749267057', 'outcome': 'Yes', 'price': 0.035, 'winner': False}, {'token_id': '108570537118226273875280034234675308445444350101578131334640637603843102867995', 'outcome': 'No', 'price': 0.965, 'winner': False}]","['USA Election', 'u.s. presidential election 2024', 'u.s. election', 'elections 2024', 'Elections', 'election', 'vice president', 'Politics', 'american politics', 'u.s. politics']"
False,False,False,True,True,2024-07-02T19:20:07Z,5,0.01,0xc0aa508008815fbf46aea101591b1e7f4ddd101d5be3ef9fda63be1d9bc10de1,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a40e,Will another Senator be the 2024 Democratic VP nom?,"This market will resolve to “Yes” if any current U.S. Senator other than than Elizabeth Warren, Tammy Duckworth, or Raphael Warnock  is the 2024 nominee of the Democratic Party for U.S. vice president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democrat sources, including https://democrats.org/

Any replacement of the nominee before election day will not change the resolution of the market.",ARCH-will-another-senator-be-the-2024-democratic-vp-nom,2024-09-09T00:00:00Z,,0,,0,0,True,True,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a400,0x7bf2ed9407280bba874345897eecc7455437d85d41f059581f96fe77c002cf5c,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-another-senator-be-the-2024-democratic-vp-nom-rDJDdbzpdO4i.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-another-senator-be-the-2024-democratic-vp-nom-rDJDdbzpdO4i.png,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 50}], 'min_size': 30, 'max_spread': 3.5}",False,"[{'token_id': '34027563244169033629616330376586823148629174153063978731711634022228615601540', 'outcome': 'Yes', 'price': 0.075, 'winner': False}, {'token_id': '14633300409031078886668664013509329944721069571148208058403578094814412893041', 'outcome': 'No', 'price': 0.925, 'winner': False}]","['USA Election', 'u.s. presidential election 2024', 'u.s. election', 'elections 2024', 'Elections', 'election', 'vice president', 'Politics', 'american politics', 'u.s. politics']"
True,True,False,False,True,2024-06-25T22:02:53Z,5,0.001,0xa8f9da1409ba89bfa4a40dbd3bced4a65dfb3090e3c5c7cf80a56964e5eeb7e9,0x68e90eb5c8878a9d2c32b2a409c4c2730df4af32c2b586a15adbe14ca3910002,Will Charles Leclerc win the 2024 F1 season?,"This market will resolve to ""Yes"" if Formula 1 (F1) racer Charles Leclerc finishes 1st in driver standings for the 2024 F1 season. Otherwise, this market will resolve to ""No"".

As soon as the results for the final scheduled race of the 2024 F1 season are known (the final scheduled race for the 2024 season is presently scheduled for December 6-8 in Abu Dhabi: https://www.formula1.com/en/racing/2024.html), this market will resolve.

This market may immediately resolve to ""No"" if it becomes impossible for this driver to win based on the rules of the 2024 F1 season. 

If the 2024 F1 season does not end by December 29, 2024, 11:59 PM ET, this market will resolve according to the standings available then.

The primary resolution source for this market will be official information from Formula 1 (ex: https://www.formula1.com/en/results.html/2024/drivers.html).",will-charles-leclerc-win-the-2024-f1-season,2024-12-29T00:00:00Z,,0,,0,0,True,True,0x68e90eb5c8878a9d2c32b2a409c4c2730df4af32c2b586a15adbe14ca3910000,0xb7f8f5f3329765499b172774b42db908e37f149562bc205de4e1e27ae06da6b9,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-charles-leclerc-win-the-2024-f1-season-UzGmzicGuVXB.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-charles-leclerc-win-the-2024-f1-season-UzGmzicGuVXB.jpg,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}], 'min_size': 100, 'max_spread': 3.5}",False,"[{'token_id': '54469251342321570271169596690224041563094687636842265318767083080490546931820', 'outcome': 'Yes', 'price': 0.0025, 'winner': False}, {'token_id': '97462538347702952668580738889223030802387978573457131529829656216215427324145', 'outcome': 'No', 'price': 0.9975, 'winner': False}]","['racing', 'Sports', 'Formula 1']"
False,False,False,True,True,2024-07-03T04:35:06Z,5,0.01,0xe2336d2f845d3adc314456664269b4837b37c44b5ff48db4b20ad1fea045c919,0x43232318dc6354a2a36f6655fc3f79d23a543dc08bc259160f4156f0de6974d6,Will Kamala Harris be the 2024 Democratic VP nomination?,"This market will resolve to “Yes” if Kamala Harris is the 2024 nominee of the Democratic Party for U.S. vice president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democrat sources, including https://democrats.org/.

Any replacement of the nominee before election day will not change the resolution of the market.",ARCH1-will-kamala-harris-be-the-2024-democratic-vp-nomination,2024-08-22T00:00:00Z,,0,,0,0,True,False,,,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-kamala-harris-be-the-2024-democratic-vp-nomination-SPhnmnPEbjW8.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-kamala-harris-be-the-2024-democratic-vp-nomination-SPhnmnPEbjW8.jpg,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 50}], 'min_size': 20, 'max_spread': 3.5}",False,"[{'token_id': '114863910798341886117606773606347606915682216990598905866067858765240982710309', 'outcome': 'Yes', 'price': 0.54, 'winner': False}, {'token_id': '36597350231757108698289000216553988904778486208490030888114658930458149631732', 'outcome': 'No', 'price': 0.46, 'winner': False}]","['Biden', 'USA Election', 'Politics']"
False,False,False,True,True,2024-07-02T19:15:33Z,5,0.01,0x3d03ab68c3be05f777854fa7f08b229f788b17e3bf79d80954305dfe885f24ed,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a408,Will Josh Shapiro be the 2024 Democratic VP nom?,"This market will resolve to “Yes” if Josh Shapiro is the 2024 nominee of the Democratic Party for U.S. vice president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democrat sources, including https://democrats.org/

Any replacement of the nominee before election day will not change the resolution of the market.",ARCH-will-josh-shapiro-be-the-2024-democratic-vp-nom,2024-09-09T00:00:00Z,,0,,0,0,True,True,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a400,0xede75f62f33401c5f7b02ec31fb98b847b1f6dff30d7062d7510c99c7a3ff149,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-josh-shapiro-be-the-2024-democratic-vp-nom-nuzxt3zQV97M.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-josh-shapiro-be-the-2024-democratic-vp-nom-nuzxt3zQV97M.jpg,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 50}], 'min_size': 30, 'max_spread': 3.5}",False,"[{'token_id': '21658911954719408727167963487895079223138607771796834995832311434940499928755', 'outcome': 'Yes', 'price': 0.045, 'winner': False}, {'token_id': '15064302038229989842205958937943903230588759879125022736301274393034611387197', 'outcome': 'No', 'price': 0.955, 'winner': False}]","['USA Election', 'u.s. presidential election 2024', 'u.s. election', 'elections 2024', 'Elections', 'election', 'vice president', 'Politics', 'american politics', 'u.s. politics']"
False,False,False,True,True,2024-07-02T19:15:57Z,5,0.001,0xa88eb8eed272e2da4ba871d497c1ea1b9983e64b221066d09d1f71f90bf2f5e7,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a409,Will Joe Biden be the 2024 Democratic VP nom?,"This market will resolve to “Yes” if Joe Biden is the 2024 nominee of the Democratic Party for U.S. vice president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democrat sources, including https://democrats.org/

Any replacement of the nominee before election day will not change the resolution of the market.",ARCH-will-joe-biden-be-the-2024-democratic-vp-nom,2024-09-09T00:00:00Z,,0,,0,0,True,True,0x39bb293f3c334fd99d6a8fd2ffb268196bd6e8243e6af0d4248e92712bb1a400,0x195ca03bb1ab3401555353bc6e9c9417c1512ad8bc7b77ecc4f7bac7daeaa9b1,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-joe-biden-be-the-2024-democratic-vp-nom-DKBMeDJKqLBK.jpg,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-joe-biden-be-the-2024-democratic-vp-nom-DKBMeDJKqLBK.jpg,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 50}], 'min_size': 30, 'max_spread': 3.5}",False,"[{'token_id': '32591378082531932761462898753981222129574628571417349097263770830739577035081', 'outcome': 'Yes', 'price': 0.003, 'winner': False}, {'token_id': '86576211447803259410553331144265269963421465686397560572124375234323823752569', 'outcome': 'No', 'price': 0.997, 'winner': False}]","['USA Election', 'u.s. presidential election 2024', 'u.s. election', 'elections 2024', 'Elections', 'election', 'vice president', 'Politics', 'american politics', 'u.s. politics']"
True,True,False,False,True,2024-07-09T16:52:57Z,5,0.001,0xeb3cef6b7f43fcd35ce139e89c0b00cbc3a70a556c87ef934f8ca984208aaaa8,0x9a5b16b21b8fd20f985a2a56d9bcbebf847ec334cdc1b2f5f2c4080b23e5170a,Will the Lions win Super Bowl 2025?,"This market will resolve to ""Yes"" if the Detroit Lions win Super Bowl LIX. Otherwise, this market will resolve to ""No"".

If at any point it becomes impossible for this team to win the Super Bowl based on the rules of the NFL (e.g. they are eliminated in the playoff bracket), this market will resolve immediately to ""No"".",will-the-lions-win-super-bowl-2025,2025-02-09T00:00:00Z,,0,,0,0,True,True,0x9a5b16b21b8fd20f985a2a56d9bcbebf847ec334cdc1b2f5f2c4080b23e51700,0xd0d5fc79ec0be6dddc8ff91034194ae4030c89b073b9082634e837c768c88a9e,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-lions-win-super-bowl-2025-_RTK_KFmNHxV.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-lions-win-super-bowl-2025-_RTK_KFmNHxV.png,"{'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}], 'min_size': 200, 'max_spread': 2.5}",False,"[{'token_id': '51052158557761079600060821198344572146234634299666295420235183322360518805559', 'outcome': 'Yes', 'price': 0.1595, 'winner': False}, {'token_id': '24457538192307362260130901215385681960887087239978986650052790651700145579385', 'outcome': 'No', 'price': 0.8405, 'winner': False}]","['Sports', 'NFL']"
True,True,False,False,True,2024-07-16T17:59:45Z,5,0.001,0x2875b3c34a599f389b8d5fc93188d8a4603cb116365c365c8a6a7e8c71ac9bd4,0x27a926dfb9aca1aee19f968414745b90ecbaf10c44313c639d69bda6b9b3cd08,Will North Carolina be the tipping point state?,"This market will resolve to ""Yes"" if North Carolina is determined to be the tipping point jurisdiction in the 2024 U.S. Presidential Election. Otherwise, this market will resolve to ""No"".

The tipping point jurisdiction is defined as the jurisdiction that gives the winning candidate the necessary electoral votes to reach or surpass 270 electoral votes when states are ordered by the margin of victory. The margin of victory is the difference in the percentage of votes between the top two candidates. In this ordering, the tipping point state is the one where adding its electoral votes to the cumulative total reaches or exceeds 270 for the first time. 

The respective percentages of the vote won will be determined based on the official vote count once each listed jurisdiction has certified their votes. For purposes of this market, the jurisdiction is considered won by the candidate who wins the popular vote in that jurisdiction. Faithless electors shall have no effect on the outcome.

The resolution source for this market will be the official vote count once all the listed jurisdictions have certified their votes.

If there is a recount in any listed jurisdiction before certification, the market will remain open until the recount is completed and the vote is certified. If a recount occurs after certification, the recount will not be considered.",will-north-carolina-be-the-tipping-point-state,2024-11-05T00:00:00Z,,0,,0,0,True,True,0x27a926dfb9aca1aee19f968414745b90ecbaf10c44313c639d69bda6b9b3cd00,0x26c29ee8ad87b1a8cbe4a17ca74ba508f64ce4a783d0c69fbead718c0b48390e,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-north-carolina-be-the-tipping-point-state-Dy3IhIrO7weg.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-north-carolina-be-the-tipping-point-state-Dy3IhIrO7weg.png,"{'rates': None, 'min_size': 100, 'max_spread': 3.5}",False,"[{'token_id': '8525037276074463152947584777180904214749412233585455253913499854611882628858', 'outcome': 'Yes', 'price': 0.002, 'winner': False}, {'token_id': '17063711549558370976666619344457258540482098102958568166197982987072487142863', 'outcome': 'No', 'price': 0.998, 'winner': False}]","['Politics', 'USA Election', 'US Election']"
